,Unnamed: 1
,
,
As of:,"Jun 28, 2021"
,
,
Effective date ,S&P 600
2017-02-22 00:00:00,859.15
2017-02-23 00:00:00,853.13
2017-02-24 00:00:00,853.19
2017-02-27 00:00:00,859.78
2017-02-28 00:00:00,846.49
2017-03-01 00:00:00,862.16
2017-03-02 00:00:00,851.72
2017-03-03 00:00:00,849.38
2017-03-06 00:00:00,843.33
2017-03-07 00:00:00,837.26
2017-03-08 00:00:00,831.7
2017-03-09 00:00:00,827.26
2017-03-10 00:00:00,830.27
2017-03-13 00:00:00,833.44
2017-03-14 00:00:00,829.58
2017-03-15 00:00:00,841.91
2017-03-16 00:00:00,844.08
2017-03-17 00:00:00,849.54
2017-03-20 00:00:00,844.25
2017-03-21 00:00:00,822.09
2017-03-22 00:00:00,820.06
